"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"54031",32300,6,92,480,1,1
"54032",32300,7,94,22024,1,1
"54033",32300,8,97,3305,1,0
"54034",32301,1,76,7033,1,1
"54035",32301,2,88,8140,1,1
"54036",32301,3,106,7688,1,1
"54037",32301,4,111,0,0,0
"54038",32302,1,73,775,1,0
"54039",32304,1,74,1000,1,0
"54040",32305,1,76,3816,1,1
"54041",32305,2,93,5549,1,0
"54042",32306,1,99,4387,1,0
"54043",32307,1,74,2449,1,0
"54044",32310,1,76,3203,1,0
"54045",32311,1,102,4701,1,0
"54046",32312,1,78,5138,1,0
"54047",32314,1,69,329,1,0
"54048",32315,1,71,1271,1,1
"54049",32315,2,75,1172,1,1
"54050",32315,3,79,13122,1,1
"54051",32315,4,80,1808,1,0
"54052",32316,1,73,1000,1,1
"54053",32316,2,77,1078,1,0
"54054",32317,1,95,3614,1,0
"54055",32318,1,70,281,1,1
"54056",32318,2,71,262,1,0
"54057",32320,1,70,92,1,0
"54058",32321,1,69,4135,1,1
"54059",32321,2,70,2776,1,1
"54060",32321,3,72,3293,1,1
"54061",32321,4,76,0,0,0
"54062",32323,1,78,1110,1,1
"54063",32323,2,82,1411,1,1
"54064",32323,3,90,1304,1,1
"54065",32323,4,93,0,0,0
"54066",32324,1,72,514,1,0
"54067",32325,1,100,10861,1,0
"54068",32326,1,71,289,1,0
"54069",32327,1,77,9456,1,1
"54070",32327,2,84,11213,1,1
"54071",32327,3,96,12340,1,0
"54072",32328,1,77,588,1,0
"54073",32329,1,78,2586,1,1
"54074",32329,2,86,2666,1,0
"54075",32330,1,74,7828,1,1
"54076",32330,2,80,9018,1,0
"54077",32331,1,76,1073,1,0
"54078",32332,1,76,3608,1,1
"54079",32332,2,81,3734,1,0
"54080",32333,1,75,8484,1,0
"54081",32334,1,70,2768,1,0
"54082",32335,1,76,4977,1,1
"54083",32335,2,81,5862,1,1
"54084",32335,3,88,5039,1,0
"54085",32336,1,90,26403,1,1
"54086",32336,2,118,23918,1,0
"54087",32337,1,79,4226,1,0
"54088",32339,1,70,35,1,1
"54089",32339,2,71,41,1,0
"54090",32340,1,81,3930,1,0
"54091",32341,1,107,10803,1,0
"54092",32343,1,82,8059,1,0
"54093",32344,1,75,3054,1,1
"54094",32344,2,82,3273,1,0
"54095",32345,1,74,2561,1,1
"54096",32345,2,86,3295,1,0
"54097",32346,1,74,1605,1,0
"54098",32347,1,72,1026,1,0
"54099",32348,1,88,3452,1,0
"54100",32350,1,74,4751,1,0
"54101",32351,1,76,14380,1,1
"54102",32351,2,80,13263,1,0
"54103",32352,1,69,2411,1,1
"54104",32352,2,72,2166,1,1
"54105",32352,3,73,2331,1,1
"54106",32352,4,76,137330,1,0
"54107",32353,1,81,7631,1,1
"54108",32353,2,108,8540,1,0
"54109",32354,1,71,770,1,0
"54110",32356,1,90,3191,1,0
"54111",32359,1,84,2150,1,0
"54112",32360,1,77,2536,1,1
"54113",32360,2,87,2442,1,1
"54114",32360,3,99,2079,1,0
"54115",32361,1,80,2139,1,1
"54116",32361,2,95,2000,1,0
"54117",32362,1,69,484,1,1
"54118",32362,2,70,449,1,0
"54119",32363,1,86,12622,1,1
"54120",32363,2,91,11185,1,0
"54121",32364,1,98,3379,1,0
"54122",32365,1,70,373,1,0
"54123",32366,1,69,3560,1,1
"54124",32366,2,70,1672,1,0
"54125",32367,1,69,544,1,0
"54126",32368,1,71,4636,1,0
"54127",32369,1,77,858,1,0
"54128",32370,1,76,1269,1,1
"54129",32370,2,79,1569,1,1
"54130",32370,3,84,1629,1,0
"54131",32372,1,81,10836,1,1
"54132",32372,2,95,10132,1,0
"54133",32373,1,83,9788,1,1
"54134",32373,2,93,11559,1,0
"54135",32374,1,73,6055,1,0
"54136",32375,1,70,2348,1,1
"54137",32375,2,71,2201,1,1
"54138",32375,3,73,2000,1,0
"54139",32376,1,84,1766,1,1
"54140",32376,2,92,1795,1,0
"54141",32377,1,76,1925,1,0
"54142",32378,1,73,1389,1,0
"54143",32379,1,89,2481,1,0
"54144",32380,1,68,99,1,1
"54145",32380,2,69,74,1,0
"54146",32381,1,91,10130,1,0
"54147",32382,1,69,325,1,0
"54148",32383,1,77,1273,1,1
"54149",32383,2,86,1091,1,1
"54150",32383,3,94,-2490,0,1
"54151",32383,4,96,1359,1,0
"54152",32384,1,74,3441,1,0
"54153",32385,1,73,2263,1,0
"54154",32386,1,77,1000,1,0
"54155",32388,1,89,1736,1,1
"54156",32388,2,99,1472,1,0
"54157",32389,1,76,1384,1,0
"54158",32390,1,72,761,1,0
"54159",32391,1,78,2000,1,1
"54160",32391,2,88,1642,1,0
"54161",32392,1,77,5974,1,1
"54162",32392,2,82,6060,1,0
"54163",32393,1,80,3610,1,0
"54164",32394,1,70,1018,1,0
"54165",32395,1,76,1537,1,0
"54166",32396,1,79,1550,1,0
"54167",32397,1,68,2000,1,1
"54168",32397,2,69,3680,1,0
"54169",32398,1,72,1043,1,0
"54170",32399,1,72,563,1,0
"54171",32400,1,72,2192,1,1
"54172",32400,2,83,1621,1,0
"54173",32401,1,84,68463,1,1
"54174",32401,2,104,69092,1,0
"54175",32402,1,81,1265,1,0
"54176",32403,1,75,515,1,0
"54177",32404,1,83,1453,1,0
"54178",32405,1,71,4128,1,1
"54179",32405,2,72,3986,1,0
"54180",32406,1,70,9232,1,1
"54181",32406,2,72,10356,1,0
"54182",32407,1,69,64,1,0
"54183",32408,1,74,3074,1,1
"54184",32408,2,78,3020,1,1
"54185",32408,3,83,3433,1,0
"54186",32409,1,79,6312,1,1
"54187",32409,2,84,5166,1,0
"54188",32410,1,75,2588,1,0
"54189",32411,1,74,1000,1,1
"54190",32411,2,79,1000,1,1
"54191",32411,3,82,1096,1,1
"54192",32411,4,87,1000,1,1
"54193",32411,5,93,20206,1,1
"54194",32411,6,95,3168,1,0
"54195",32412,1,72,2576,1,0
"54196",32413,1,70,7675,1,1
"54197",32413,2,72,7377,1,0
"54198",32414,1,75,2769,1,1
"54199",32414,2,82,2344,1,0
"54200",32415,1,79,8968,1,1
"54201",32415,2,87,12795,1,0
"54202",32416,1,74,101548,1,1
"54203",32416,2,78,107247,1,0
"54204",32417,1,74,1220,1,1
"54205",32417,2,78,1176,1,1
"54206",32417,3,83,1313,1,1
"54207",32417,4,92,1203,1,1
"54208",32417,5,97,1038,1,1
"54209",32417,6,105,65865,1,1
"54210",32417,7,107,5361,1,1
"54211",32417,8,108,0,0,0
"54212",32420,1,71,1281,1,1
"54213",32420,2,77,2013,1,1
"54214",32420,3,82,1379,1,0
"54215",32421,1,76,6273,1,0
"54216",32422,1,73,1908,1,1
"54217",32422,2,77,1626,1,1
"54218",32422,3,79,2000,1,0
"54219",32423,1,72,1411,1,0
"54220",32424,1,82,5351,1,0
"54221",32425,1,70,20447,1,1
"54222",32425,2,73,22777,1,0
"54223",32426,1,74,5515,1,0
"54224",32427,1,72,1034,1,0
"54225",32428,1,76,1333,1,0
"54226",32429,1,86,6275,1,0
"54227",32431,1,68,1261,1,1
"54228",32431,2,69,2764,1,0
"54229",32432,1,72,542,1,1
"54230",32432,2,75,525,1,0
"54231",32433,1,73,4228,1,1
"54232",32433,2,82,4340,1,0
"54233",32434,1,72,1283,1,1
"54234",32434,2,75,3393,1,0
"54235",32435,1,79,2309,1,1
"54236",32435,2,81,2240,1,1
"54237",32435,3,91,63576,1,1
"54238",32435,4,93,3000,1,0
"54239",32436,1,87,10117,1,0
"54240",32437,1,74,2000,1,1
"54241",32437,2,79,1577,1,1
"54242",32437,3,87,22789,1,1
"54243",32437,4,89,2363,1,1
"54244",32437,5,91,-9007,0,0
"54245",32438,1,70,723,1,0
"54246",32439,1,69,285,1,0
"54247",32440,1,74,1074,1,0
"54248",32441,1,70,1000,1,0
"54249",32442,1,92,8512,1,0
"54250",32443,1,69,1710,1,1
"54251",32443,2,71,1493,1,1
"54252",32443,3,72,1731,1,1
"54253",32443,4,73,-2369,0,0
"54254",32444,1,72,3317,1,1
"54255",32444,2,78,3066,1,1
"54256",32444,3,81,2614,1,0
"54257",32445,1,73,2000,1,1
"54258",32445,2,77,2107,1,1
"54259",32445,3,79,2000,1,1
"54260",32445,4,84,0,0,0
"54261",32446,1,83,4038,1,1
"54262",32446,2,96,4660,1,0
"54263",32447,1,80,954,1,0
"54264",32448,1,69,318,1,0
"54265",32449,1,96,4681,1,0
"54266",32450,1,79,10272,1,0
"54267",32451,1,80,8413,1,1
"54268",32451,2,86,10018,1,0
"54269",32452,1,81,1449,1,0
"54270",32453,1,80,6992,1,1
"54271",32453,2,113,7092,1,0
"54272",32454,1,76,3000,1,0
"54273",32455,1,96,2159,1,1
"54274",32455,2,109,2996,1,0
"54275",32456,1,82,8082,1,1
"54276",32456,2,90,8196,1,0
"54277",32457,1,71,1451,1,1
"54278",32457,2,74,1444,1,1
"54279",32457,3,77,2000,1,1
"54280",32457,4,80,0,0,0
"54281",32458,1,74,2031,1,0
"54282",32459,1,83,1783,1,1
"54283",32459,2,91,1906,1,0
"54284",32460,1,74,669,1,0
"54285",32461,1,82,2590,1,0
"54286",32462,1,75,567,1,0
"54287",32463,1,75,716,1,0
"54288",32464,1,105,5991,1,0
"54289",32465,1,75,1055,1,0
"54290",32466,1,76,1628,1,0
"54291",32467,1,88,2509,1,0
"54292",32468,1,71,5961,1,0
"54293",32469,1,77,8656,1,1
"54294",32469,2,82,10000,1,0
"54295",32470,1,73,7634,1,1
"54296",32470,2,82,8315,1,0
"54297",32471,1,70,1538,1,1
"54298",32471,2,77,1599,1,1
"54299",32471,3,82,1475,1,0
"54300",32472,1,85,6552,1,1
"54301",32472,2,98,7151,1,0
"54302",32473,1,71,556,1,1
"54303",32473,2,73,519,1,0
"54304",32474,1,78,6521,1,0
"54305",32475,1,98,4070,1,0
"54306",32476,1,89,3000,1,0
"54307",32477,1,70,1000,1,0
"54308",32478,1,89,5121,1,0
"54309",32479,1,70,365,1,0
"54310",32480,1,70,3458,1,1
"54311",32480,2,75,3346,1,1
"54312",32480,3,76,3000,1,0
"54313",32481,1,75,1298,1,0
"54314",32482,1,78,10429,1,0
"54315",32483,1,76,589,1,1
"54316",32483,2,86,719,1,1
"54317",32483,3,88,658,1,1
"54318",32483,4,93,15246,1,1
"54319",32483,5,95,1800,1,0
"54320",32484,1,84,1828,1,0
"54321",32485,1,69,645,1,1
"54322",32485,2,70,612,1,0
"54323",32486,1,76,6332,1,0
"54324",32487,1,90,1672,1,0
"54325",32488,1,75,1411,1,1
"54326",32488,2,78,1334,1,1
"54327",32488,3,84,1314,1,1
"54328",32488,4,86,-2178,0,0
"54329",32489,1,71,2000,1,1
"54330",32489,2,72,2000,1,0
"54331",32490,1,69,333,1,0
"54332",32492,1,80,7816,1,1
"54333",32492,2,89,9495,1,1
"54334",32492,3,103,8631,1,1
"54335",32492,4,108,0,0,0
"54336",32492,5,112,0,0,1
"54337",32492,6,115,3950,1,0
"54338",32493,1,82,15043,1,1
"54339",32493,2,98,14276,1,1
"54340",32493,3,110,19770,1,0
"54341",32493,4,118,0,0,1
"54342",32494,1,93,45442,1,1
"54343",32495,1,82,2195,1,1
"54344",32495,2,95,2575,1,0
"54345",32496,1,80,1726,1,0
"54346",32497,1,70,490,1,1
"54347",32497,2,71,512,1,0
"54348",32498,1,80,4450,1,0
"54349",32499,1,71,1525,1,1
"54350",32499,2,76,1720,1,1
"54351",32499,3,80,-3825,0,1
"54352",32499,4,85,1584,1,0
"54353",32500,1,73,741,1,0
"54354",32501,1,78,3525,1,0
"54355",32502,1,74,2000,1,0
"54356",32503,1,98,6952,1,1
"54357",32503,2,116,6026,1,0
"54358",32504,1,78,1443,1,1
"54359",32504,2,87,1418,1,1
"54360",32504,3,99,1391,1,1
"54361",32504,4,105,39533,1,1
"54362",32504,5,107,5000,1,0
"54363",32505,1,86,3000,1,0
"54364",32506,1,76,651,1,0
"54365",32507,1,75,1691,1,1
"54366",32507,2,81,1561,1,1
"54367",32507,3,89,1440,1,0
"54368",32508,1,74,656,1,0
"54369",32509,1,84,2838,1,0
"54370",32510,1,81,7735,1,0
"54371",32511,1,72,3177,1,0
"54372",32512,1,81,7349,1,0
"54373",32513,1,96,7506,1,0
"54374",32514,1,75,3368,1,1
"54375",32514,2,80,3720,1,1
"54376",32514,3,82,3697,1,1
"54377",32514,4,87,0,0,0
"54378",32515,1,101,9283,1,0
"54379",32516,1,75,7393,1,1
"54380",32516,2,83,6587,1,0
"54381",32517,1,71,2195,1,1
"54382",32517,2,74,3000,1,0
"54383",32518,1,72,1184,1,1
"54384",32518,2,78,1094,1,1
"54385",32518,3,81,1141,1,1
"54386",32518,4,86,0,0,0
"54387",32519,1,75,1501,1,0
"54388",32520,1,72,1749,1,0
"54389",32521,1,72,1073,1,0
"54390",32522,1,72,2271,1,1
"54391",32522,2,73,3182,1,0
"54392",32523,1,74,1925,1,0
"54393",32524,1,82,1502,1,0
"54394",32525,1,76,1000,1,1
"54395",32525,2,79,791,1,0
"54396",32526,1,74,2312,1,1
"54397",32526,2,82,2699,1,1
"54398",32526,3,89,2238,1,0
"54399",32527,1,72,910,1,0
"54400",32528,1,79,6380,1,0
"54401",32529,1,82,2539,1,0
"54402",32530,1,91,2536,1,0
"54403",32531,1,74,656,1,0
"54404",32533,1,95,6303,1,0
"54405",32534,1,71,3929,1,1
"54406",32534,2,72,3672,1,1
"54407",32534,3,75,3468,1,0
"54408",32535,1,79,3411,1,0
"54409",32536,1,85,2545,1,0
"54410",32537,1,82,2340,1,1
"54411",32537,2,98,2439,1,1
"54412",32537,3,110,2745,1,0
"54413",32538,1,85,10776,1,1
"54414",32538,2,98,12365,1,1
"54415",32538,3,109,11787,1,0
"54416",32539,1,96,6519,1,0
"54417",32540,1,79,2624,1,0
"54418",32541,1,76,1293,1,1
"54419",32541,2,87,1025,1,0
"54420",32542,1,79,1070,1,0
"54421",32543,1,82,8919,1,1
"54422",32543,2,103,7436,1,0
"54423",32544,1,93,9207,1,0
"54424",32545,1,79,1466,1,0
"54425",32547,1,75,2482,1,1
"54426",32547,2,82,2255,1,1
"54427",32547,3,90,3061,1,1
"54428",32547,4,94,-4466,0,1
"54429",32547,5,98,0,0,0
"54430",32548,1,72,117,1,0
"54431",32549,1,74,2000,1,0
"54432",32550,1,75,38542,1,1
"54433",32550,2,79,35762,1,0
"54434",32551,1,75,4092,1,1
"54435",32551,2,79,5099,1,1
"54436",32551,3,80,4385,1,0
"54437",32552,1,84,1320,1,0
"54438",32553,1,82,5146,1,1
"54439",32553,2,88,5892,1,0
"54440",32554,1,71,167,1,0
"54441",32555,1,74,1521,1,1
"54442",32555,2,83,1403,1,1
"54443",32555,3,92,1203,1,1
"54444",32555,4,93,0,0,0
"54445",32556,1,71,12518,1,1
"54446",32556,2,73,9615,1,1
"54447",32556,3,76,11077,1,1
"54448",32556,4,79,0,0,0
"54449",32557,1,76,6267,1,0
"54450",32558,1,83,2000,1,1
"54451",32558,2,96,2092,1,0
"54452",32559,1,75,3610,1,1
"54453",32559,2,90,3142,1,0
"54454",32560,1,80,796,1,0
"54455",32561,1,87,3170,1,0
"54456",32562,1,70,395,1,0
"54457",32563,1,73,412,1,0
"54458",32564,1,71,3000,1,1
"54459",32564,2,73,2558,1,1
"54460",32564,3,74,3000,1,1
"54461",32564,4,77,144124,1,0
"54462",32565,1,69,447,1,1
"54463",32565,2,70,381,1,0
"54464",32566,1,70,79,1,0
"54465",32567,1,70,537,1,0
"54466",32568,1,73,955,1,1
"54467",32568,2,78,1061,1,0
"54468",32569,1,74,566,1,0
"54469",32570,1,86,10942,1,0
"54470",32571,1,80,11202,1,0
"54471",32572,1,69,291,1,0
"54472",32573,1,85,5000,1,0
"54473",32574,1,71,2286,1,0
"54474",32575,1,83,3543,1,0
"54475",32576,1,73,8253,1,1
"54476",32576,2,78,9469,1,1
"54477",32576,3,85,8774,1,1
"54478",32576,4,90,0,0,0
"54479",32577,1,80,2816,1,1
"54480",32577,2,105,2684,1,1
"54481",32578,1,73,1639,1,1
"54482",32578,2,77,1532,1,1
"54483",32578,3,79,1386,1,1
"54484",32578,4,82,34473,1,1
"54485",32578,5,83,6795,1,0
"54486",32578,6,95,0,0,1
"54487",32578,7,96,6900,1,0
"54488",32579,1,76,2091,1,1
"54489",32579,2,90,2205,1,1
"54490",32579,3,99,2547,1,1
"54491",32579,4,102,0,0,0
"54492",32580,1,86,3130,1,0
"54493",32581,1,74,24344,1,1
"54494",32581,2,78,25706,1,0
"54495",32582,1,80,2778,1,1
"54496",32582,2,92,2671,1,0
"54497",32583,1,71,1419,1,1
"54498",32583,2,78,1167,1,1
"54499",32583,3,86,1380,1,0
"54500",32584,1,76,3384,1,0
"54501",32585,1,86,2238,1,1
"54502",32585,2,102,2055,1,0
"54503",32586,1,72,4071,1,0
"54504",32587,1,74,3146,1,1
"54505",32587,2,79,2803,1,1
"54506",32587,3,85,3000,1,1
"54507",32587,4,87,0,0,0
"54508",32588,1,77,3000,1,1
"54509",32588,2,87,2616,1,0
"54510",32589,1,80,3525,1,1
"54511",32589,2,94,3675,1,0
"54512",32590,1,73,1404,1,1
"54513",32590,2,74,1509,1,1
"54514",32590,3,79,9364,1,1
"54515",32590,4,80,1000,1,0
"54516",32591,1,85,2031,1,0
"54517",32593,1,75,3360,1,0
"54518",32594,1,69,171,1,0
"54519",32595,1,74,695,1,1
"54520",32595,2,77,526,1,0
"54521",32596,1,81,7230,1,1
"54522",32596,2,91,8290,1,1
"54523",32596,3,97,7486,1,0
"54524",32597,1,74,1298,1,0
"54525",32598,1,73,2000,1,1
"54526",32598,2,75,2020,1,1
"54527",32598,3,79,2199,1,1
"54528",32598,4,80,0,0,0
"54529",32599,1,69,515,1,0
"54530",32600,1,78,5505,1,1
"54531",32600,2,88,6041,1,0
"54532",32601,1,85,2513,1,0
"54533",32602,1,79,2742,1,0
"54534",32603,1,84,3286,1,0
"54535",32604,1,76,758,1,0
"54536",32605,1,73,300,1,1
"54537",32605,2,77,272,1,1
"54538",32605,3,79,308,1,1
"54539",32605,4,81,348,1,1
"54540",32605,5,85,315,1,1
"54541",32605,6,87,288,1,1
"54542",32605,7,89,321,1,1
"54543",32605,8,91,310,1,1
"54544",32605,9,96,337,1,1
"54545",32605,10,99,313,1,1
"54546",32605,11,103,416,1,1
"54547",32605,12,107,320,1,1
"54548",32605,13,112,271,1,1
"54549",32605,14,116,296,1,1
"54550",32605,15,118,299,1,1
"54551",32605,16,119,334,1,1
"54552",32606,1,85,3129,1,0
"54553",32607,1,82,2000,1,0
"54554",32608,1,70,172,1,1
"54555",32608,2,72,178,1,0
"54556",32610,1,70,125,1,0
"54557",32611,1,79,3211,1,0
"54558",32612,1,73,548,1,0
"54559",32613,1,74,2000,1,1
"54560",32613,2,83,2241,1,0
"54561",32614,1,85,2241,1,1
"54562",32614,2,99,3000,1,0
"54563",32615,1,74,2527,1,0
"54564",32616,1,72,1417,1,1
"54565",32616,2,74,1443,1,1
"54566",32616,3,77,1280,1,1
"54567",32616,4,81,0,0,0
"54568",32617,1,74,521,1,1
"54569",32617,2,78,504,1,0
"54570",32618,1,80,6485,1,1
"54571",32618,2,85,5682,1,0
"54572",32619,1,75,6001,1,1
"54573",32619,2,83,7956,1,0
"54574",32620,1,80,8521,1,1
"54575",32620,2,94,7986,1,0
"54576",32621,1,72,602,1,0
"54577",32622,1,77,1435,1,0
"54578",32623,1,102,2732,1,0
"54579",32624,1,70,11330,1,1
"54580",32624,2,73,11915,1,0
"54581",32625,1,73,4247,1,1
"54582",32625,2,77,4316,1,1
"54583",32625,3,79,4967,1,0
"54584",32626,1,71,588,1,0
"54585",32627,1,70,10794,1,0
"54586",32628,1,84,1493,1,0
"54587",32629,1,69,169,1,1
"54588",32629,2,70,160,1,0
"54589",32630,1,75,3118,1,0
"54590",32631,1,75,1000,1,0
"54591",32632,1,83,3326,1,0
"54592",32633,1,82,6325,1,0
"54593",32634,1,70,409,1,0
"54594",32635,1,74,1148,1,0
"54595",32636,1,70,71,1,0
"54596",32637,1,70,620,1,0
"54597",32638,1,78,2421,1,0
"54598",32639,1,76,2000,1,1
"54599",32639,2,86,2000,1,1
"54600",32639,3,92,2000,1,0
"54601",32640,1,73,565,1,0
"54602",32641,1,71,4196,1,0
"54603",32642,1,109,5587,1,0
"54604",32643,1,76,492,1,0
"54605",32644,1,80,4664,1,1
"54606",32644,2,91,5030,1,0
"54607",32645,1,82,1331,1,0
"54608",32646,1,74,3000,1,1
"54609",32646,2,79,2366,1,0
"54610",32647,1,72,5930,1,0
"54611",32648,1,76,6377,1,1
"54612",32648,2,81,5803,1,0
"54613",32649,1,73,5765,1,1
"54614",32649,2,75,6835,1,0
"54615",32650,1,72,3316,1,0
"54616",32652,1,69,1078,1,0
"54617",32653,1,77,20489,1,1
"54618",32653,2,96,20758,1,0
"54619",32654,1,80,3665,1,1
"54620",32654,2,86,3335,1,0
"54621",32655,1,73,5077,1,1
"54622",32655,2,81,5991,1,0
"54623",32656,1,75,636,1,0
"54624",32657,1,91,4636,1,1
"54625",32657,2,106,4046,1,0
"54626",32658,1,69,47,1,1
"54627",32658,2,70,36,1,0
"54628",32659,1,75,2690,1,1
"54629",32659,2,83,2504,1,0
"54630",32660,1,72,12230,1,1
"54631",32660,2,76,10037,1,1
"54632",32660,3,80,10585,1,0
"54633",32661,1,78,2754,1,0
"54634",32662,1,78,1000,1,1
"54635",32662,2,92,942,1,0
"54636",32663,1,74,2195,1,0
"54637",32664,1,92,5000,1,0
"54638",32665,1,84,2806,1,0
"54639",32666,1,81,2379,1,0
"54640",32668,1,81,4009,1,0
"54641",32669,1,73,2000,1,1
"54642",32669,2,75,1698,1,0
"54643",32670,1,70,114,1,0
"54644",32671,1,82,1487,1,0
"54645",32672,1,93,9867,1,0
"54646",32673,1,72,2308,1,1
"54647",32673,2,80,2492,1,1
"54648",32673,3,87,2000,1,1
"54649",32673,4,92,0,0,0
"54650",32674,1,83,26245,1,1
"54651",32674,2,87,30608,1,1
"54652",32674,3,106,28630,1,0
"54653",32675,1,90,28702,1,1
"54654",32675,2,99,32401,1,1
"54655",32675,3,110,32020,1,0
"54656",32676,1,76,1761,1,1
"54657",32676,2,79,2206,1,1
"54658",32676,3,85,2034,1,0
"54659",32677,1,76,2000,1,0
"54660",32678,1,89,4020,1,0
"54661",32679,1,76,766,1,0
"54662",32680,1,70,778,1,0
"54663",32681,1,70,3613,1,1
"54664",32681,2,72,2819,1,0
"54665",32682,1,79,2204,1,1
"54666",32682,2,88,2107,1,0
"54667",32684,1,71,677,1,0
"54668",32685,1,76,1370,1,0
"54669",32686,1,91,6536,1,0
"54670",32687,1,70,225,1,0
"54671",32688,1,73,2000,1,1
"54672",32688,2,75,2081,1,1
"54673",32688,3,78,1587,1,0
"54674",32689,1,69,242,1,0
"54675",32691,1,71,638,1,0
"54676",32693,1,70,11902,1,1
"54677",32693,2,78,12933,1,0
"54678",32694,1,76,1000,1,0
"54679",32695,1,77,720,1,0
"54680",32696,1,83,8683,1,0
"54681",32697,1,97,4234,1,0
"54682",32698,1,71,1632,1,0
"54683",32699,1,92,3000,1,0
"54684",32700,1,75,1515,1,1
"54685",32700,2,92,1791,1,0
"54686",32701,1,101,10237,1,0
"54687",32702,1,81,3080,1,0
"54688",32703,1,74,894,1,1
"54689",32703,2,88,1129,1,0
"54690",32704,1,79,2289,1,1
"54691",32704,2,85,3257,1,0
"54692",32705,1,71,565,1,0
"54693",32706,1,84,6445,1,0
"54694",32707,1,71,1810,1,0
"54695",32708,1,80,2221,1,0
"54696",32709,1,81,1635,1,0
"54697",32710,1,80,3000,1,1
"54698",32710,2,96,3143,1,0
"54699",32711,1,71,824,1,1
"54700",32711,2,76,1000,1,0
"54701",32712,1,81,9217,1,0
"54702",32713,1,96,3732,1,0
"54703",32715,1,82,3746,1,1
"54704",32715,2,94,3503,1,1
"54705",32715,3,107,116398,1,1
"54706",32715,4,109,15405,1,0
"54707",32716,1,80,68496,1,1
"54708",32716,2,98,63039,1,0
"54709",32717,1,75,1310,1,1
"54710",32717,2,83,1541,1,0
"54711",32718,1,84,3000,1,0
"54712",32719,1,70,317,1,0
"54713",32720,1,71,1564,1,1
"54714",32720,2,72,1569,1,1
"54715",32720,3,74,1726,1,0
"54716",32721,1,74,1123,1,0
"54717",32722,1,73,452,1,0
"54718",32723,1,72,765,1,0
"54719",32724,1,69,788,1,0
"54720",32725,1,78,1502,1,1
"54721",32725,2,84,2034,1,1
"54722",32725,3,90,19667,1,1
"54723",32725,4,91,2346,1,0
"54724",32725,5,92,4515,1,1
"54725",32725,6,93,0,0,0
"54726",32726,1,73,1000,1,0
"54727",32727,1,90,6988,1,0
"54728",32728,1,78,2281,1,0
"54729",32729,1,74,439,1,1
"54730",32729,2,79,389,1,0
"54731",32730,1,76,1550,1,1
"54732",32730,2,81,1456,1,1
"54733",32730,3,89,1233,1,1
"54734",32730,4,92,0,0,0
"54735",32731,1,79,19079,1,1
"54736",32731,2,90,16817,1,0
"54737",32732,1,72,1310,1,1
"54738",32732,2,76,1430,1,1
"54739",32732,3,81,1203,1,1
"54740",32732,4,84,0,0,0
"54741",32733,1,82,25089,1,1
"54742",32733,2,105,25153,1,0
"54743",32734,1,72,5000,1,1
"54744",32734,2,79,4478,1,1
"54745",32734,3,87,5011,1,1
"54746",32734,4,94,262877,1,1
"54747",32734,5,96,33065,1,0
"54748",32735,1,73,3447,1,1
"54749",32735,2,77,4061,1,0
"54750",32736,1,83,1672,1,0
"54751",32738,1,99,4163,1,0
"54752",32739,1,76,1012,1,0
"54753",32740,1,73,536,1,0
"54754",32741,1,74,1550,1,0
"54755",32742,1,72,1094,1,1
"54756",32742,2,75,1357,1,1
"54757",32742,3,78,1414,1,0
"54758",32743,1,83,3261,1,1
"54759",32743,2,93,3315,1,0
"54760",32744,1,72,2000,1,1
"54761",32744,2,77,2114,1,1
"54762",32744,3,83,2139,1,0
"54763",32745,1,70,190,1,1
"54764",32745,2,71,224,1,0
"54765",32746,1,70,3000,1,1
"54766",32746,2,73,3000,1,1
"54767",32746,3,75,2787,1,0
"54768",32747,1,76,6577,1,1
"54769",32747,2,82,7023,1,0
"54770",32748,1,101,10781,1,0
"54771",32749,1,74,23002,1,1
"54772",32749,2,76,22089,1,1
"54773",32749,3,84,23664,1,1
"54774",32749,4,88,0,0,0
"54775",32750,1,71,705,1,0
"54776",32753,1,70,251,1,0
"54777",32754,1,73,449,1,0
"54778",32755,1,71,267,1,1
"54779",32755,2,72,328,1,0
"54780",32756,1,98,7443,1,0
"54781",32758,1,74,1071,1,1
"54782",32758,2,81,1049,1,0
"54783",32759,1,77,1500,1,1
"54784",32759,2,84,1400,1,1
"54785",32759,3,94,1612,1,0
"54786",32760,1,76,2000,1,0
"54787",32761,1,79,5148,1,1
"54788",32761,2,92,5539,1,1
"54789",32761,3,95,5029,1,0
"54790",32762,1,75,3290,1,1
"54791",32762,2,97,3880,1,0
"54792",32763,1,80,2075,1,0
"54793",32764,1,70,2356,1,1
"54794",32764,2,71,2344,1,1
"54795",32764,3,73,2525,1,1
"54796",32764,4,75,83874,1,1
"54797",32764,5,76,8637,1,1
"54798",32764,6,81,0,0,0
"54799",32765,1,79,9519,1,0
"54800",32766,1,71,1221,1,1
"54801",32766,2,73,1016,1,0
"54802",32767,1,84,9994,1,0
"54803",32768,1,78,2346,1,0
"54804",32769,1,74,1746,1,1
"54805",32769,2,78,1630,1,1
"54806",32769,3,81,2111,1,1
"54807",32769,4,84,-2740,0,0
"54808",32770,1,70,115,1,0
"54809",32771,1,79,3295,1,0
"54810",32772,1,88,2166,1,0
"54811",32773,1,74,475,1,1
"54812",32773,2,80,494,1,0
"54813",32774,1,70,256,1,0
"54814",32775,1,92,4166,1,0
